Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan
25/04/2026,Faktur Pembelian,TE2B264098,TE2 COMPUTER SURABAYA,Lunas,MASUK,825000.0,0.0
26/04/2026,Faktur Pembelian,002391,LILI (PLATINUM),Lunas,BAYAR ,750000.0,0.0
26/04/2026,Faktur Pembelian,17603,ONLINE,Lunas,"",312000.0,0.0
26/04/2026,Faktur Pembelian,17604,DUAL RISKY,Lunas,"",800000.0,0.0
27/04/2026,Faktur Pembelian,JL.2604.06700,CANDRA (BLESSING),Lunas,MASUK ,45000000.000002,0.0
27/04/2026,Faktur Pembelian,JL.2604.06611,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",2140000.0,0.0
27/04/2026,Faktur Pembelian,JL.2604.06667,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",415000.0,0.0
27/04/2026,Faktur Pembelian,JL.2604.06665,CANDRA (BLESSING),Lunas,MASUK,20549999.999999,0.0
27/04/2026,Faktur Pembelian,JL.2604.06759,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",3760000.0,0.0
27/04/2026,Faktur Pembelian,JL.2604.06652,CANDRA (BLESSING),Lunas,"KS

BAYAR",15750000.0,0.0
27/04/2026,Faktur Pembelian,JL.2604.06634,CANDRA (BLESSING),Lunas,"KS

BAYAR",10500000.0,0.0
27/04/2026,Faktur Pembelian,00712612_036,PRIYO (K GALAXY),Lunas,BAYAR ,700000.0,0.0
27/04/2026,Faktur Pembelian,JL5526041056,YULI (HP CENTRE),Lunas,"",4984000.0,0.0
27/04/2026,Faktur Pembelian,002397,LILI (PLATINUM),Lunas,"masuk 

BAYAR ",1535000.0,0.0
28/04/2026,Faktur Pembelian,17605,IQ TRONIK,Lunas,MASUK ,9120000.0,0.0
28/04/2026,Faktur Pembelian,17606,ONLINE,Lunas,"",300000.0,0.0
28/04/2026,Faktur Pembelian,JL.2604.07143,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",3104000.0,0.0
28/04/2026,Faktur Pembelian,S026040349,CV. MITRA TEGUH DISTRIBUSI,Lunas,"",20819789.0,0.0
28/04/2026,Faktur Pembelian,26043784,DWI DUTA SARANA COMPUTER SURABAYA,Lunas,MASUK,6700000.0,0.0
28/04/2026,Faktur Pembelian,00712713_036,PRIYO (K GALAXY),Lunas,BAYAR ,4200000.0,0.0
28/04/2026,Faktur Pembelian,JL202600001837,EDISON ATK,Lunas,"",4492800.0,0.0
29/04/2026,Faktur Pembelian,JL.2604.07564,CANDRA (BLESSING),Lunas,MASUK,12790000.0,0.0
29/04/2026,Faktur Pembelian,002398,LILI (PLATINUM),Lunas,BAYAR ,3705000.0,0.0
29/04/2026,Faktur Pembelian,17620,PT TERA DATA INDONUSA,Lunas,"",375000.000001,0.0
29/04/2026,Faktur Pembelian,fk 4927,BETA COM,Lunas,"masuk

bayar ",22300000.0,0.0
29/04/2026,Faktur Pembelian,7114,GUDANG AKSESORIES SURABAYA (KURNIAWAN),Lunas,BAYAR ,6000000.0,0.0
30/04/2026,Faktur Pembelian,JL.2604.07595,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",1190000.0,0.0
30/04/2026,Faktur Pembelian,17608,ONLINE,Lunas,"",190000.0,0.0
30/04/2026,Faktur Pembelian,17609,ONLINE,Lunas,"",920000.0,0.0
30/04/2026,Faktur Pembelian,17610,ONLINE,Lunas,"",96000.0,0.0
30/04/2026,Faktur Pembelian,17612,HARAPAN BARU,Lunas,"",3050000.0,0.0
30/04/2026,Faktur Pembelian,JL.2604.07668,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",2175000.0,0.0
30/04/2026,Faktur Pembelian,KJ/26/04/0296,ELMI,Lunas,"MASUK

BAYAR ",14900000.0,0.0
30/04/2026,Faktur Pembelian,JL5526041177,YULI (HP CENTRE),Lunas,MASUK,10500000.0,0.0
01/05/2026,Faktur Pembelian,17613,ONLINE,Lunas,"",1065000.0,0.0
01/05/2026,Faktur Pembelian,17614,ONLINE,Lunas,"",1186000.0,0.0
01/05/2026,Faktur Pembelian,S260501006,DYNAMICS MATARAM,Lunas,"",5050000.0,0.0
02/05/2026,Faktur Pembelian,17615,FIKTIF BELI,Lunas,"",1420000.0002,0.0
02/05/2026,Faktur Pembelian,17616,ONLINE,Lunas,"",100000.0,0.0
02/05/2026,Faktur Pembelian,17617,IQ TRONIK,Lunas,MASUK ,9120000.0,0.0
02/05/2026,Faktur Pembelian,17618,ONLINE,Lunas,"",1610000.0,0.0
02/05/2026,Faktur Pembelian,002401,LILI (PLATINUM),Lunas,"",3530000.0,0.0
02/05/2026,Faktur Pembelian,002402,LILI (PLATINUM),Lunas,"",660000.0,0.0
02/05/2026,Faktur Pembelian,007912906_036,PRIYO (K GALAXY),Lunas,"",3132500.0,0.0
02/05/2026,Faktur Pembelian,JL-26-05-00003,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK,7289999.999999,0.0
02/05/2026,Faktur Pembelian,002434,LILI (PLATINUM),Lunas,MASUK,1620000.0,0.0
03/05/2026,Faktur Pembelian,17619,PERDANA SURABAYA,Lunas,"",11850000.0,0.0
04/05/2026,Faktur Pembelian,JL.2605.00525,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",2785000.0,0.0
04/05/2026,Faktur Pembelian,JL.2605.00542,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",29249999.999999,0.0
04/05/2026,Faktur Pembelian,17621,ONLINE,Lunas,"",350000.0,0.0
04/05/2026,Faktur Pembelian,17622,ONLINE,Lunas,MASUK,3050000.0,0.0
04/05/2026,Faktur Pembelian,17623,ONLINE,Lunas,"",60000.0,0.0
04/05/2026,Faktur Pembelian,JL.2605.00749,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",27149999.999999,0.0
04/05/2026,Faktur Pembelian,PJL-26-05-00022,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,27575000.0,0.0
04/05/2026,Faktur Pembelian,00713011_036,PRIYO (K GALAXY),Lunas,MASUK,18155000.0,0.0
05/05/2026,Faktur Pembelian,17624,DYNAMICS MATARAM,Lunas,"",6200000.0,0.0
05/05/2026,Faktur Pembelian,JL.2605.01158,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",3073000.0,0.0
05/05/2026,Faktur Pembelian,JL.2605.01160,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",823000.0,0.0
05/05/2026,Faktur Pembelian,JL.2605.01164,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",1090000.0,0.0
05/05/2026,Faktur Pembelian,JL.2605.01201,CANDRA (BLESSING),Lunas,"masuk

BAYAR ",4365000.0,0.0
05/05/2026,Faktur Pembelian,JN-N/SBY//050526/002,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,bayar ,6231000.0,0.0
06/05/2026,Faktur Pembelian,17625,ONLINE,Lunas,"",1050000.0,0.0
06/05/2026,Faktur Pembelian,17626,ONLINE,Lunas,"",1425000.0,0.0
06/05/2026,Faktur Pembelian,JL.2605.01377,CANDRA (BLESSING),Lunas,"MASUK
BAYAR 5 6 26",5570000.0,0.0
06/05/2026,Faktur Pembelian,JL.2605.01618,CANDRA (BLESSING),Lunas,"MASUK
BAYAR 5 6 26",2785000.0,0.0
06/05/2026,Faktur Pembelian,17628,ONLINE,Lunas,"",2040000.0,0.0
06/05/2026,Faktur Pembelian,PJL-26-05-00080,PT. Surya Makmur Kreasindo (HJ),Lunas,"MASUK
BAYAR 5 6 26 ",20400000.000002,0.0
06/05/2026,Faktur Pembelian,002404,LILI (PLATINUM),Lunas,MASUK ,2095000.0,0.0
06/05/2026,Faktur Pembelian,05202652469,AGUS (DORAN),Lunas,"",5520000.0,0.0
06/05/2026,Faktur Pembelian,05202652474,AGUS (DORAN),Lunas,"",23850000.0,0.0
06/05/2026,Faktur Pembelian,05202652480,AGUS (DORAN),Lunas,"",3880300.0,0.0
06/05/2026,Faktur Pembelian,002405,LILI (PLATINUM),Lunas,"",830000.0,0.0
06/05/2026,Faktur Pembelian,002403,LILI (PLATINUM),Lunas,"",8170000.0,0.0
07/05/2026,Faktur Pembelian,17629,BENGKEL NOTEBOOK,Lunas,"",260000.0,0.0
07/05/2026,Faktur Pembelian,17630,ONLINE,Lunas,"",600000.0,0.0
07/05/2026,Faktur Pembelian,JL.26065.01984,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",2820000.0,0.0
07/05/2026,Faktur Pembelian,JL.2605.01983,CANDRA (BLESSING),Lunas,"MASUK
BAYAR 5 6 26",5960000.0,0.0
07/05/2026,Faktur Pembelian,17631,ONLINE,Lunas,"",250000.0,0.0
07/05/2026,Faktur Pembelian,0000269/05/26,TATIK (LEGENDA),Lunas,"",767500.0,0.0
07/05/2026,Faktur Pembelian,00693021_044,PRIYO (K GALAXY),Lunas,MASUK ,1550000.0,0.0
07/05/2026,Faktur Pembelian,JL0000003403,IP COM TOKO,Lunas,BAYAR ,4150000.0,0.0
08/05/2026,Faktur Pembelian,17633,ONLINE,Lunas,"",203125.0,0.0
08/05/2026,Faktur Pembelian,JL.2605.02068,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",1260000.0,0.0
08/05/2026,Faktur Pembelian,JL.2605.02077,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",191000.0,0.0
08/05/2026,Faktur Pembelian,ACJ01/01/FP/2605/XH00013,PT. ANGKASA CERAH JAYA,Lunas,"MASUK 

BAYAR ",37500000.0,0.0
08/05/2026,Faktur Pembelian,PJL-26-05-00126,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK BPM 5096,7225000.0,0.0
08/05/2026,Faktur Pembelian,S260508013,DYNAMICS MATARAM,Lunas,MASUK,90000000.0,0.0
08/05/2026,Faktur Pembelian,05202663351,AGUS (DORAN),Lunas,bayar ,37842000.0,0.0
08/05/2026,Faktur Pembelian,FK 5039,BETA COM,Lunas,"",16000000.0,0.0
08/05/2026,Faktur Pembelian,JN-S/SBY/P02/080526/001,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,bayar ,840745.199987,0.0
08/05/2026,Faktur Pembelian,JN-S/SBY/P02/080526/002,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,bayar ,1044225.00001,1.0e-05
09/05/2026,Faktur Pembelian,17634,GLOBAL FIBER OPTIC,Lunas,MASUK,4050000.0,0.0
09/05/2026,Faktur Pembelian,JL.2605.02380,CANDRA (BLESSING),Lunas,MASUK,13840000.0,0.0
09/05/2026,Faktur Pembelian,JL.2605.02450,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 9 6 26",18500000.0,0.0
09/05/2026,Faktur Pembelian,17643,PT CIPTA KARYA NUSANTARA ANDRE,Lunas,"",13125000.0,13125000.0
09/05/2026,Faktur Pembelian,002406,LILI (PLATINUM),Lunas,"",2060000.0,0.0
09/05/2026,Faktur Pembelian,JKT-JKT01A-PC26051320,AGRES IT,Lunas,BAYAR ,73080000.0,73080000.0
09/05/2026,Faktur Pembelian,2605028,ANDY (JMK),Lunas,BAYAR ,16080000.0,0.0
09/05/2026,Faktur Pembelian,JL0000003420,IP COM TOKO,Lunas,BAYAR ,1985000.0,0.0
10/05/2026,Faktur Pembelian,17635,ONLINE,Lunas,"",4590000.0,0.0
10/05/2026,Faktur Pembelian,17636,HARAPAN BARU,Lunas,"",1625000.0,0.0
10/05/2026,Faktur Pembelian,17637,GLOBAL FIBER OPTIC,Lunas,"",4071250.0,0.0
11/05/2026,Faktur Pembelian,17638,ONLINE,Lunas,"",560000.0,0.0
11/05/2026,Faktur Pembelian,17639,KETUT DUARAYASA SUPLAYER,Lunas,MASUK ,13525000.0,0.0
11/05/2026,Faktur Pembelian,JL.2605.02647,CANDRA (BLESSING),Lunas,BAYAR ,52500000.0,0.0
11/05/2026,Faktur Pembelian,17640,ONLINE,Lunas,"",175000.0,0.0
11/05/2026,Faktur Pembelian,17641,HARAPAN BARU,Lunas,"",2350000.0,0.0
11/05/2026,Faktur Pembelian,17642,IQ TRONIK,Lunas,MASUK ,5700000.0,0.0
11/05/2026,Faktur Pembelian,PG001676,PIGURA KITA ( AMIN ),Lunas,"",7425000.0,0.0
11/05/2026,Faktur Pembelian,JL.2605.02774,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",990000.0,0.0
11/05/2026,Faktur Pembelian,JL.2605.02759,CANDRA (BLESSING),Lunas,MASUK ,13790000.0,0.0
11/05/2026,Faktur Pembelian,jl.2605.02755,CANDRA (BLESSING),Lunas,MASUK ,11580000.0,0.0
11/05/2026,Faktur Pembelian,JL.2605.02620,CANDRA (BLESSING),Lunas,MASUK ,5720000.0,0.0
11/05/2026,Faktur Pembelian,JL.2605.02577,CANDRA (BLESSING),Lunas,MASUK ,2785000.0,0.0
11/05/2026,Faktur Pembelian,JL.2605.02571,CANDRA (BLESSING),Lunas,MASUK ,5570000.0,0.0
11/05/2026,Faktur Pembelian,17644,ONLINE,Lunas,"",1290000.0,0.0
11/05/2026,Faktur Pembelian,17645,ONLINE,Lunas,"",1150000.0,0.0
11/05/2026,Faktur Pembelian,17646,ONLINE,Lunas,"",1215500.0,0.0
11/05/2026,Faktur Pembelian,17647,ONLINE,Lunas,"",1020000.0,0.0
11/05/2026,Faktur Pembelian,002408,LILI (PLATINUM),Lunas,"",3360000.0,0.0
11/05/2026,Faktur Pembelian,002407,LILI (PLATINUM),Lunas,BAYAR ,10545000.0,0.0
11/05/2026,Faktur Pembelian,JL5526050274,YULI (HP CENTRE),Lunas,MASUK ,6290000.0,0.0
11/05/2026,Faktur Pembelian,FK 5056,BETA COM,Lunas,"",7725000.0,0.0
12/05/2026,Faktur Pembelian,JL.2605.02908,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",8220000.0,0.0
12/05/2026,Faktur Pembelian,JL.2605.02910,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",10185000.0,0.0
12/05/2026,Faktur Pembelian,JL.2605.02972,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",6995000.0,0.0
12/05/2026,Faktur Pembelian,17650,TIMBUL SUBUR PLASTIK,Lunas,MASUK ,6960000.0,0.0
12/05/2026,Faktur Pembelian,17651,RIO MATRIX TOKO,Lunas,"",8600000.0,0.0
12/05/2026,Faktur Pembelian,17652,ONLINE,Lunas,"",765000.0,0.0
12/05/2026,Faktur Pembelian,JL.2605.03073,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",2775000.0,0.0
12/05/2026,Faktur Pembelian,JL.2605.03045,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",4825000.0,0.0
12/05/2026,Faktur Pembelian,PJL-26-05-00162,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK BPM 5335,30600000.0,0.0
12/05/2026,Faktur Pembelian,00713500_036,PRIYO (K GALAXY),Lunas,MASUK ,9990000.0,0.0
12/05/2026,Faktur Pembelian,FK 5065,BETA COM,Lunas,BAYAR ,40968000.0,0.0
12/05/2026,Faktur Pembelian,2605035,ANDY (JMK),Lunas,BAYAR ,3740000.0,0.0
13/05/2026,Faktur Pembelian,17653,ONLINE,Lunas,"",1020000.0,0.0
13/05/2026,Faktur Pembelian,S026050163,CV. MITRA TEGUH DISTRIBUSI,Lunas,"",21030090.0,0.0
13/05/2026,Faktur Pembelian,002409,LILI (PLATINUM),Lunas,BAYAR ,5570000.0,0.0
13/05/2026,Faktur Pembelian,002410,LILI (PLATINUM),Lunas,BAYAR ,730000.0,0.0
13/05/2026,Faktur Pembelian,052026100684,AGUS (DORAN),Lunas,bayar,17928000.0,0.0
13/05/2026,Faktur Pembelian,2605046,ANDY (JMK),Lunas,"",2300000.0,0.0
13/05/2026,Faktur Pembelian,JL202600002154,EDISON ATK,Lunas,"",12555200.0,0.0
14/05/2026,Faktur Pembelian,JL.2605.03439,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",21540000.0,0.0
14/05/2026,Faktur Pembelian,JL.2605.03541,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",5534000.0,0.0
14/05/2026,Faktur Pembelian,JL.2605.03488,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",3801000.0,0.0
14/05/2026,Faktur Pembelian,JL.2605.03549,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",14240000.0,0.0
14/05/2026,Faktur Pembelian,JL.2605.03614,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",10275000.0,0.0
14/05/2026,Faktur Pembelian,17654,ONLINE,Lunas,"",4350000.0,0.0
14/05/2026,Faktur Pembelian,D/26/02986/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",13370948.0,0.0
14/05/2026,Faktur Pembelian,D/26/02985/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",12295309.0,0.0
15/05/2026,Faktur Pembelian,17655,TATIK (LEGENDA),Lunas,"",2212500.0,0.0
15/05/2026,Faktur Pembelian,17656,CANON BALI,Lunas,"",5867340.0,0.0
15/05/2026,Faktur Pembelian,JL.2605.03887,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",2000000.0,0.0
15/05/2026,Faktur Pembelian,ONLINE SBY / INV/2026/089493,WULAN (DISCOUNT NOTEBOOK),Lunas,"",4200000.0,0.0
15/05/2026,Faktur Pembelian,002413,LILI (PLATINUM),Lunas,BAYAR ,720000.0,0.0
15/05/2026,Faktur Pembelian,002414,LILI (PLATINUM),Lunas,BAYAR ,3620000.0,0.0
15/05/2026,Faktur Pembelian,002415,LILI (PLATINUM),Lunas,BAYAR ,9835000.0,0.0
15/05/2026,Faktur Pembelian,JL5526050416,YULI (HP CENTRE),Lunas,"",3700000.0,0.0
16/05/2026,Faktur Pembelian,JL.2605.03966,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",5550000.0,0.0
16/05/2026,Faktur Pembelian,17657,FIKTIF BELI,Lunas,"",450000.0,0.0
16/05/2026,Faktur Pembelian,17658,EKO HASAN,Lunas,"",565000.0,0.0
16/05/2026,Faktur Pembelian,17659,KETUT DUARAYASA SUPLAYER,Lunas,MASUK ,16680000.0,0.0
16/05/2026,Faktur Pembelian,PJL-26-05-00220,PT. Surya Makmur Kreasindo (HJ),Lunas,"MASUK 

BAYAR ",14450000.0,0.0
16/05/2026,Faktur Pembelian,00713770_036,PRIYO (K GALAXY),Lunas,"",2987500.0,0.0
17/05/2026,Faktur Pembelian,17660,ONLINE,Lunas,"",1933000.0,0.0
17/05/2026,Faktur Pembelian,17661,DUAL RISKY,Lunas,"",400000.0,0.0
17/05/2026,Faktur Pembelian,17662,PT TERA DATA INDONUSA,Lunas,"",420000.0,0.0
18/05/2026,Faktur Pembelian,JL.2605.04292,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",9090000.0,0.0
18/05/2026,Faktur Pembelian,JL.2605.04215,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",10770000.0,0.0
18/05/2026,Faktur Pembelian,JL.2605.04207,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",10770000.0,0.0
18/05/2026,Faktur Pembelian,17664,TE2 COMPUTER SURABAYA,Lunas,"",825000.0,0.0
18/05/2026,Faktur Pembelian,17665,GLOBAL FIBER OPTIC,Lunas,"",4000000.0,0.0
18/05/2026,Faktur Pembelian,17666,ONLINE,Lunas,"",110000.0,0.0
18/05/2026,Faktur Pembelian,JL.2605.04411,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",3760000.0,0.0
18/05/2026,Faktur Pembelian,JL.2605.04433,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",1850000.0,0.0
18/05/2026,Faktur Pembelian,002416,LILI (PLATINUM),Lunas,"",930000.0,0.0
18/05/2026,Faktur Pembelian,ONLINE SBY/ INV/2026/091332,WULAN (DISCOUNT NOTEBOOK),Lunas,"",474000.0,0.0
18/05/2026,Faktur Pembelian,FK 5116,BETA COM,Lunas,BAYAR ,30234999.999996,0.0
18/05/2026,Faktur Pembelian,JL5526050496,YULI (HP CENTRE),Lunas,"",675000.0,0.0
18/05/2026,Faktur Pembelian,JL5526050495,YULI (HP CENTRE),Lunas,"",675000.000001,0.0
18/05/2026,Faktur Pembelian,FK 5127 ,BETA COM,Lunas,"",17304000.000039,0.0
18/05/2026,Faktur Pembelian,2605055,ANDY (JMK),Lunas,"",31300000.0,0.0
18/05/2026,Faktur Pembelian,JKT-JKT01A-NC26052029,AGRES IT,Lunas,BAYAR ,38880000.0,38880000.0
18/05/2026,Faktur Pembelian,JN-n/SBY//180526/002,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,bayar ,3750000.0,3750000.0
19/05/2026,Faktur Pembelian,052026146982,AGUS (DORAN),Lunas,"BELUM MASUK

",6547000.0,0.0
19/05/2026,Faktur Pembelian,17668,FIKTIF BELI,Lunas,"",10370000.0,0.0
19/05/2026,Faktur Pembelian,JL.2605.04517,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",1669999.999995,0.0
19/05/2026,Faktur Pembelian,JL.2605.04518,CANDRA (BLESSING),Lunas,MASUK ,5161000.0,0.0
19/05/2026,Faktur Pembelian,17669,ONLINE,Lunas,"",640000.0,0.0
19/05/2026,Faktur Pembelian,jl.2605.04549,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",1375000.0,0.0
19/05/2026,Faktur Pembelian,JL.2605.04543,CANDRA (BLESSING),Lunas,MASUK ,2353000.0,0.0
19/05/2026,Faktur Pembelian,17670,OBOR MAS BELI,Lunas,"",151666.66666,0.0
19/05/2026,Faktur Pembelian,17671,FIKTIF BELI,Lunas,"",10370000.0,0.0
19/05/2026,Faktur Pembelian,JL.2605.04606,CANDRA (BLESSING),Lunas,MASUK ,3295000.0,0.0
19/05/2026,Faktur Pembelian,17672,KETUT DUARAYASA SUPLAYER,Lunas,"MASUK 

BAYAR ",27780000.0,0.0
19/05/2026,Faktur Pembelian,17673,FIKTIF BELI,Lunas,"",128000.0,0.0
19/05/2026,Faktur Pembelian,jl.2605.04648,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",10769999.999999,0.0
19/05/2026,Faktur Pembelian,JL.2605.04646,CANDRA (BLESSING),Lunas,MASUK ,10770000.0,0.0
19/05/2026,Faktur Pembelian,17674,ONLINE,Lunas,"",160000.0,0.0
19/05/2026,Faktur Pembelian,ONLINE SBY / INV/2026/091846,WULAN (DISCOUNT NOTEBOOK),Lunas,"",552900.0,0.0
19/05/2026,Faktur Pembelian,ONLINE SBY / INV/2026/092223,WULAN (DISCOUNT NOTEBOOK),Lunas,"",1539200.0,0.0
19/05/2026,Faktur Pembelian,17683,PT TERA DATA INDONUSA,Lunas,"",375000.000002,0.0
19/05/2026,Faktur Pembelian,S7221-0526,BETA COM,Lunas,bayar ,5595000.0,0.0
19/05/2026,Faktur Pembelian,052026148514,AGUS (DORAN),Lunas,MASUK,22419000.000118,0.0
19/05/2026,Faktur Pembelian,052026148493,AGUS (DORAN),Lunas,MASUK,2023999.999996,0.0
20/05/2026,Faktur Pembelian,JL.2605.04821,CANDRA (BLESSING),Lunas,"",31500000.0,0.0
20/05/2026,Faktur Pembelian,17675,FIKTIF BELI,Lunas,"",2799999.9996,0.0
20/05/2026,Faktur Pembelian,17676,KETUT DUARAYASA SUPLAYER,Lunas,MASUK ,11560000.0,0.0
20/05/2026,Faktur Pembelian,002425,LILI (PLATINUM),Lunas,"",1200000.0,0.0
20/05/2026,Faktur Pembelian,002419,LILI (PLATINUM),Lunas,"",800000.0,0.0
20/05/2026,Faktur Pembelian,002426,LILI (PLATINUM),Lunas,"",800000.0,0.0
20/05/2026,Faktur Pembelian,002422,LILI (PLATINUM),Lunas,"",3250000.0,0.0
20/05/2026,Faktur Pembelian,JL5526050582,YULI (HP CENTRE),Lunas,"",6400000.000004,0.0
20/05/2026,Faktur Pembelian,7148,GUDANG AKSESORIES SURABAYA (KURNIAWAN),Lunas,BAYAR ,3220000.0,0.0
20/05/2026,Faktur Pembelian,FK 5144 ,BETA COM,Lunas,bayar ,10575000.000004,0.0
21/05/2026,Faktur Pembelian,17677,ONLINE,Lunas,"",1050000.0,0.0
21/05/2026,Faktur Pembelian,ACJ01/01/FP/2605/BA00013,PT. ANGKASA CERAH JAYA,Lunas,"masuk 

bayar ",37800000.000002,0.0
21/05/2026,Faktur Pembelian,ACJ01/01/FP/2605/BA00014,PT. ANGKASA CERAH JAYA,Lunas,masuk ,37800000.0,0.0
21/05/2026,Faktur Pembelian,D/26/03024/NTB,PT SAMAMAJU PRIMA NTB,Lunas,BAYAR : 5/6/26,21751515.0,0.0
21/05/2026,Faktur Pembelian,D/26/0302/NTB,PT SAMAMAJU PRIMA NTB,Lunas,BAYAR : 5/6/26,2686043.0,0.0
21/05/2026,Faktur Pembelian,PJL-26-05-00302,PT. Surya Makmur Kreasindo (HJ),Lunas,"MASUK 

bayar ",4860000.0,0.0
21/05/2026,Faktur Pembelian,PJL-26-05-00300,PT. Surya Makmur Kreasindo (HJ),Lunas,"MASUK 

BAYAR ",20910000.000002,0.0
21/05/2026,Faktur Pembelian,ng2026/0444,PT DINAMIKA PERKASA JAYA,Lunas,"masuk 

BAYAR",61500000.0,0.0
21/05/2026,Faktur Pembelian,002424,LILI (PLATINUM),Lunas,"",21600000.0,0.0
21/05/2026,Faktur Pembelian,00714095_036,PRIYO (K GALAXY),Lunas,"",1200000.0,0.0
21/05/2026,Faktur Pembelian,JN-S/SBY/P02/210526/002,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,bayar ,1395000.0,1395000.0
21/05/2026,Faktur Pembelian,JN-N/SBY//210526/001,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,bayar ,5580000.0,5580000.0
22/05/2026,Faktur Pembelian,JL.2605.05420,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 5 6 2026",3330000.0,0.0
22/05/2026,Faktur Pembelian,JL.2605.05244,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 5 6 2026",12680000.0,0.0
22/05/2026,Faktur Pembelian,JL.2605.05494,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 5 6 2026",4320000.0,0.0
22/05/2026,Faktur Pembelian,JL.2605.05463,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 5 6 2026",4835000.0,0.0
22/05/2026,Faktur Pembelian,052026167301,AGUS (DORAN),Lunas,"",90000.0,0.0
22/05/2026,Faktur Pembelian,17678,FIKTIF BELI,Lunas,"",3090000.0,0.0
22/05/2026,Faktur Pembelian,00714143_036,PRIYO (K GALAXY),Lunas,"",1470000.0,0.0
22/05/2026,Faktur Pembelian,002427,LILI (PLATINUM),Lunas,"",13564000.0,0.0
22/05/2026,Faktur Pembelian,JL0000003508,IP COM TOKO,Lunas,"",3150000.0,0.0
22/05/2026,Faktur Pembelian,FK 5191,BETA COM,Lunas,"",17678000.000003,0.0
23/05/2026,Faktur Pembelian,JL.2605.05662,CANDRA (BLESSING),Lunas,MASUK ,4834999.999999,0.0
23/05/2026,Faktur Pembelian,JL.2605.05740,CANDRA (BLESSING),Lunas,MASUK ,1375000.0,0.0
23/05/2026,Faktur Pembelian,1859,IQ TRONIK,Lunas,masuk ,5700000.0,0.0
23/05/2026,Faktur Pembelian,17680,KETUT DUARAYASA SUPLAYER,Lunas,MASUK ,23110000.0,0.0
23/05/2026,Faktur Pembelian,JL.2605.05823,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 5 6 26",10790000.0,0.0
23/05/2026,Faktur Pembelian,17681,FIKTIF BELI,Lunas,"",3060000.0,0.0
23/05/2026,Faktur Pembelian,17682,FIKTIF BELI,Lunas,"",160000.0,0.0
23/05/2026,Faktur Pembelian,JL.2605.05827,CANDRA (BLESSING),Lunas,MASUK ,15200000.0,0.0
