Product Code,Product Name,Unassigned,Total Quantity,Product Unit
"",MSI KATANA 15 B13VFK Ci7-13620H 2X8GB 1TB SSD RTX 4060 8GB WIN 11,0,0,UNIT
"",MSI KATANA 17 B13UDXK - 1240ID INTEL CORE i7-13620H 2X8GB SSD RTX3050 6GB WIN11 HOME + OHS 2021 BLACK + MSI ESSENTIAL BACKPACK,0,0,UNIT
"",MSI KATANA A15 AI B8VE AMD RYZEN 7 - 8845HS 16GB 512GB SSD RTX 4050 6GB WIN 11 #,0,0,UNIT
"",MSI KATANA GF66 12UC CI7 12700H 8GB 512GB SSD RTX 3050 4GB,0,0,UNIT
"",MSI MODERN 14 B11MO-9S7-14D312-069 Ci7-1165G7 8GB,0,0,UNIT
"",MSI MODERN 14 C12MO Ci5-1235U 2X8GB 512GB SSD IRIS XE WIN 11 #,0,0,UNIT
"",MSI MODRN 14 C11M-005ID i3-1115G4 8GB 512GB SSD WIN 11 RA,0,0,UNIT
"",MSI PRESTIGE 13 AI EVO A1MG-098ID CORE ULTRA 7 155H 16GB 1TB SSD GEN4X4 INTEL ARC GRAPHICS WIN 11,0,0,UNIT
"",MSI SUMMIT E14 A12MT-094 Ci7 1280P WIN 11,0,0,UNIT
"",MSI SUMMIT E14FLIPEVOA13MT Ci7-1360P 16GB 1TB SSD GEN4X4 IRIS XE GRAPHICS WIN 11,0,0,UNIT
"",MSI THIN 15 B13UCX-1465ID Ci5-13420H 8GB 512GB SSD RTX 2050 4GB WIN 11,0,0,UNIT
"",MSI THIN A15 AMD RYZEN 7 2X8GB 512GB SSD RTX4060 8GB WIN 11 #,0,0,UNIT
"",MSI Thin A15 B7UCX AMD Ryzen 5 7535HS 8GB 512GB SSD RTX2050 4GB W11,0,0,UNIT
"",MULTI TESTER CAPIT,0,0,PCS
"",NACHI LAKBAN HITAM 35 X 12M,67,67,PCS
"",NOTA NCR PAPERLINE 2 PLY (108X155MM),2595,2595,PACK
"",NOTA NCR PAPERLINE 2 PLY BESAR,355,355,PCS
"",NVR 4CHN POE H265 HIKVISION,0,0,UNIT
"",NVR DAHUA 16CH,0,0,UNIT
"",NVR DAHUA 8CH,1,1,UNIT
"",NVR DAHUA DHI-NVR4116HS-4KS3 #,0,0,PCS
"",NVR HIK 8CH,0,0,PCS
"",OBENG MENARA,15,15,PCS
"",OBENG TOOLKIT JACKLY 6032-A,1,1,SET
"",ODNER FOLIO 75MM BENEX LAMI,507,507,PCS
"",ODNER FOLIO 75MM GEMA,183,183,PCS
"",ODNER KWT 75MM BENEX LAMI KECIL KWARTO,370,370,PCS
"",OJEK,34,34,JASA
"",OJEK DOMPU,0,0,JASA
"",OJEK TGL 05/11/20,0,0,Buah
"",OLIVETTI,33,33,PCS
"",ONGKIR JNE,6,6,JASA
"",ONU G-EPON XPON GLOBAL GL-01,0,0,PCS
"",ONU XPON WIFI 4 LAN PORT,0,0,PCS
"",OPP 10 X 24,311,311,PCS
"",OPP 11,17,17,PCS
"","OPP 12,5",114,114,PCS
"",OPP 13,87,87,PCS
"",OPP 14,42,42,PCS
"","OPP 14,5 X 24",354,354,PCS
"",OPP 15 X 24,104,104,PCS
"","OPP 15,5 X 24",440,440,PCS
"",OPP 16 X 25,219,219,PCS
"","OPP 16,5 X 25",128,128,PCS
"","OPP 17,5",159,159,PCS
"",OPP 18,12,12,PCS
"",OPP 22 X 30 10R #,1350,1350,PCS
"",OPP 25 X 35,15,15,PCS
"",OPP 30 X 40 PLASTIK A3,50,50,PCS
"","OPP 9,5",138,138,PCS
"",ORBIT STAR A1,0,0,UNIT
"",OTG 5 PIN,7,7,PCS
"",OTG IPHONE,0,0,PCS
"",OTG MICRO,62,62,PCS
"",OTG TYPE C,182,182,PCS
"",OVER STEKER BROCO COLOKAN KAKI 3,131,131,PCS
"",OVERSTEKER LOYAL,31,31,PCS
"",PABX PANASONIC 8 EXTENSION,0,0,UNIT
"",PAKET BEL SEKOLAH AUTO,1,1,UNIT
"",PAKET KEYBOARD MOUSE ALCATROZ,0,0,PCS
"",PAKET KEYBOARD MOUSE BANDA WIRELESS,0,0,PCS
"",PAKET KEYBOARD MOUSE GAMING BANDA KM 77 RGB,0,0,UNIT
"",PAKET KEYBOARD MOUSE LOGITECH MK200,0,0,PCS
"",PAKET KEYBOARD MOUSE PROLINK,0,0,PCS
"",PAKET KEYBOARD MOUSE RGB QUINTON T350,15,15,PAKET
"",PAKET KEYBOARD MOUSE SPC,0,0,PCS
"",PAKET KEYBOARD MOUSE WIRELESS HK 3800,0,0,PAKET
"",PAKET LAMPU STUDIO SOFTBOX,0,0,SET
"","PAKET PODCAST 4 ORANG, 4 MIC, STAND, SOUNDCARD, MIXER",0,0,PAKET
"",PANASONIC BASIC CHARGER + ENELOOP AA 2 BIJI,1,1,PCS
"",PAPER KLIP NO 3,861,861,KOTAK
"",PAPER KLIP NO 5,118,118,KOTAK
"",PAPERLINE 1 PLY A3 CF B1,23,23,DUS
"",PAPERLINE 1 PLY NCR,2,2,PCS
"",PAPERLINE 2 PLY NCR,16,16,DUS
"",PAPERLINE 3 PLY NCR,73,73,PCS
"",PAPERLINE CF K3 W PRS ( 3 PLY PRS ),23,23,DUS
"",PAPERLINE NK K1 (NOTA KECIL 1 PLY),507,507,PCS
"",PAPERLINE NK K2 (NOTA KECIL 2PLY),3535,3535,PCS
"",PARFUM AF ANISA HIJAU TUA,14,14,PCS
"",PARFUM AF BAMBOO HITAM,11,11,PCS
"",PARFUM AF BLOOM DALE BIRU,12,12,PCS
"",PARFUM AF CLASSIC NOVEMBER COKLAT,0,0,PCS
"",PARFUM AF FAIRY TALE WARNA PINK,27,27,PCS
"",PARFUM AF LOVELY KUNING,11,11,PCS
"",PARFUM AF MAGICAL DREAM WARNA UNGU,7,7,PCS
"",PARFUM AF MYSTIC SPELL WARNA HIJAU,8,8,PCS
"",PARFUM AF OVER DOSE ORANGE,16,16,PCS
"",PARFUM AF RENALSSANCE MAROON,6,6,PCS
"",PASANG SPEAKER BIMA,0,0,JASA
"",PASANG SPEAKER SAPE,0,0,JASA
"",PASTA PROCESSOR  BOTOL,24,24,PCS
"",PASTA PROCESSOR  SUNTIK,18,18,PCS
"",PASTA SUNTIK GREY 15GR GD900,3,3,PCS
"",PATCHCORE OUTDOOR 2 METER UPC STEEL TYPE,5,5,PCS
"",PB JETE 10000 A12 MAGSAFE BLACK,1,1,PCS
"","PC ASUS S340MC-I58400060T CORE I5 W10 LED ASUS VS207DF 19,5""",0,0,UNIT
"","PC BUILT UP ASUS EXPERT CENTRE P500 - P500MV - 38501WS INTEL CORE i3 - 1315U 8GB 512GB SSD WIN 11 LED ASUS 21,5""",0,0,UNIT
"","PC BUILT UP ASUS EXPERT CENTRE P500 P500SV INTEL CORE 3 100U 8GB 512GB SSD WIN 11 LED ASUS 21,5",0,0,UNIT
"","PC BUILT UP HP SLIM S01-PD0103L-7XD22AA CI3 8100 LED HP 18,5 19KA",0,0,SET
"","PC BUILTUP HP Ci7-13700 8GB 512GB SSD LED HP 21,45",0,0,UNIT
"",PC BUILUP ACER CI7-11700 2X4GB 1TB GT 730 2GB WIN10,0,0,UNIT
"",PC BUILUP ACER TC 1650 CI3-10105 4GB 1TB + SSD 256GB 19 INCS LED,0,0,UNIT
"","PC BUILUP ASUS S500MC CI3-10105 4GB 1TB 19,5 INCS",0,0,UNIT
"",PC BUILUP ASUS S500TC CI3-10105 4GB 1TB HDD WIN10,0,0,UNIT
"","PC BUILUP ASUS S500TC INTEL G5905 4GB 1TB LED 19,5",0,0,UNIT
"","PC BUILUP HP 290-P0038L-3JV92AA LED HP 18,5"" 19KA",0,0,UNIT
"","PC BUILUP HP SLIM S01 PF1181D-22X83AA PENTIUM GOLD G6400 4GB 1TB HDD 19,5"" WIN10",0,0,UNIT
"",PC BUILUP LENOVO i3 - 13100 4GB 256GB SSD LED 22 INCS,0,0,UNIT
"",PC BUILUP LENOVO IC 3 07IAB7 CIRE I3-12100 3.30 DDR4 4GB 256GB SSD MONITOR LED 22INCS,0,0,PAKET
"",PC BUILUP LENOVO IDEA CENTRE 5 i7-2700 8GB 512GB SSD DVD RW,0,0,UNIT
"","PC BUILUP LENOVO IDEACENTRE 5 CI5-10400 8GB 1TB LED 21,5",0,0,UNIT
"","PC BUILUP LENOVO IDEACENTRE Ci3-12100 4GB 256GB SSD LED 21,5",0,0,UNIT
"",PC BUILUP NEO 50T I3 - 12100 DDR4 4GB 256GB SSD LED 18.5 INCS,0,0,SET
"","PC BUILUP P500MV i5 - 13420H DDR5 8GB 512GB SSD WIN 11 MONITOR 21,5 INCS",0,0,UNIT
"",PC LENOVO IDEACENTRE MINI 5 CI3 10100T 4GB 1TB HDD,0,0,UNIT
"",PC MINI INTEL NUC NUC11ATKC4000 INTEL N5105 8GB 256GB SSD EK,0,0,UNIT
"",PC MINI RNUC1 4MNK1500000 - 8SW2 INTEL N150 8GB 256GBGB SSD NVME WIN 11,0,0,UNIT
"",PC SERVER ASUS TS100 - E10 / PI4 8GB 1TB BLACK,0,0,UNIT
"",PC SERVER ASUS TS100 E11/PI4 16GB X 2 1TB DVD BLACK #,0,0,UNIT
"",PC SERVER ASUS TS100-10/PI4 16GB 1TB,0,0,UNIT
"",PC SERVER DELL POWER EDGE T40,0,0,UNIT
"",PC SERVER LENOVO THINGSYSTEM ST50 V2 XEON E-2324G 16GB 1TB HDD + KEY + MOUSE,0,0,UNIT
"",PC SERVER LENOVO THINKSYSTEM ST50 V2 E2324G 16GB 1TB HDD + 480GB NHS SSD EK,0,0,UNIT
"",PCI CARD USB 3.0,0,0,PCS
"",PEMBOLONG KERTAS NO 30 XL,33,33,PCS
"",PEMBOLONG KERTAS NO 40,33,33,PCS
"",PEMBOLONG KERTAS NO 85,17,17,PCS
"",PEMBOLONG KERTAS NO 85 ZRM,12,12,PCS
"",PEMOTONG KERTAS A3,0,0,UNIT
"",PEMOTONG KERTAS KRISBOW S215,0,0,UNIT
"",PENGGARIS BESI 30 CM,37,37,PCS
"",PENGGARIS BESI 40 CM,36,36,PCS
"",PENGHANCUR KERTAS PROMAXI S290 PLUS,1,1,UNIT
"",PESAWAT TELEPON DESK 1,0,0,UNIT
"",PICKUP KARET ROLLER CANON G SERIES,15,15,BIJI
"",PIGTAIL INDOOR COLOUR UPC 3 METER,0,0,PCS
"",PIPA AC,0,0,PCS
"",PIPA INFUS PRINTER,70,70,PCS
"",PIPA KABEL,0,0,PCS
"",PIPA LISTRIK 10 BATANG,0,0,BATANG
"",PLASTIK CD,74,74,PCS
"",PLASTIK KLIP,59,59,PCS
"",PLASTIK KLIP 4 X 6,1103,1103,PCS
"",PLASTIK KLIP 5 X 8,1079,1079,PCS
"",PLASTIK KLIP 7 X 10,277,277,PCS
"","PLASTIK KLIP 8,7 X 13",6,6,PCS
"",PLASTIK KRESEK 02 X 21 HITAM,20,20,PCS
"",PLASTIK KRESEK 02 X 21 PUTIH,38,38,PCS
"",PLASTIK KRESEK 02 X 28 HITAM,150,150,PCS
"",PLASTIK KRESEK 03 X 20 X 35,23,23,PCS
"",PLASTIK KRESEK 03 X 21 SH,115,115,PCS
"",PLASTIK KRESEK 03 X 28 HITAM (SH),755,755,PACK
"",PLASTIK KRESEK 03 X 28 MERAH,13,13,PCS
"",PLASTIK LAMINATING BLUE PRINT F4,119,119,PCS
"",PLASTIK LAMINATING EPRINT A4,0,0,PCS
"",PLASTIK LAMINATING EPRINT F4,3,3,PCS
"",PLASTIK LAMINATING EPRINT KTP,49,49,PCS
"",PLASTIK LAMINATING SAKURAI,0,0,PACK
"","PLASTIK OPP 10,5 X 24",660,660,PCS
"","PLASTIK OPP 11,5 X 24",2827,2827,PCS
"",PLASTIK OPP 12 X 24,191,191,PCS
"","PLASTIK OPP 13,5 X 24",381,381,PCS
"",PLASTIK OPP 17 X 25,66,66,PCS
"",PLASTIK UANG 015 X 36 X 85 ( ISI 50 ),30,30,PACK
"",PLAT SENG LX 310,4,4,PCS
"",PLONG ID CARD,0,0,PCS
"",POE DAHUA 4 PORT,0,0,PCS
"",POE DAHUA 8 PORT,0,0,PCS
"",POE HIKVISION 4 PORT,2,2,PCS
"",POE HIKVISION 8 PORT,2,2,PCS
"",POE SPLITTER INJECTOR,3,3,PCS
"",POE SWITCH GIGABIT HIK 8 PORT,0,0,UNIT
"",POLYTRON PAS PRO 15 F3,0,0,PCS
"",POMPA AIR SHIMIZU JET PUMP 268 TP,0,0,UNIT
"",POMPA PRINTER EPSON L4150,0,0,PCS
"",POMPA PURGE EPSON L3110 L3210 L3250,21,21,PCS
"",POWER BANK JETE 10.000,23,23,PCS
"",POWER BANK JETE 10000 A12 MAGSAFE,1,1,PCS
"",POWER BANK JETE 20000 B3 BLACK,1,1,PCS
"",POWER BANK JETE A11 MAGSAFE,1,1,PCS
"",POWER BANK JETE A9,1,1,PCS
"",POWER BANK JETE WIRELESS,1,1,PCS
"",POWER BANK VGEN PLATINUM 10.000 MAH,1,1,PCS
"",POWER BANK VIVAN VPB-C10,0,0,PCS
"",POWERBANK JETE B7 10.000MAH,0,0,PCS
"",POWERBANK JETE B8 10.000MAH,0,0,PCS
"",POWERBANK JETE C11 10.000MAH,0,0,UNIT
"",PRINT HEAD BLACK G2010 / 1020,2,2,PCS
"",PRINT HEAD CATRIDGE BH 70 CANON G1020,3,3,PCS
"",PRINT HEAD CATRIDGE CH 70 CANON G1020,2,2,PCS
"",PRINT TABLE CARD (ID CARD NO NAME),0,0,PCS
"",PRINTER BARCODE ZEBRA ZE220,0,0,UNIT
"",PRINTER BLUEPRINT THERMAL BP-LITE80D1 BT,4,4,UNIT
"",PRINTER BLUEPRINT THERMAL BP-LITE80D1 BT TP,1,1,PCS
"",PRINTER BROTHER DCP T520 WIRELESS INK TANK PSC,0,0,UNIT
"",PRINTER BROTHER DCP T520W WIRELESS INK TANK PSC,0,0,UNIT
"",PRINTER BROTHER DCP T710 WIRLESS PSC,0,0,PCS
"",PRINTER BROTHER DCP T720DW WIRELESS INKTANK PSC,0,0,UNIT
"",PRINTER BROTHER DCP T730DW,0,0,PCS
"",PRINTER BROTHER MFC - T4500DW,0,0,UNIT
"",PRINTER BROTHER MFC - T4500DW A3 MULTIFUNGSI,0,0,UNIT
"",PRINTER BROTHER MFC L2700DW,0,0,UNIT
"",PRINTER CANON E410,0,0,UNIT
"",PRINTER CANON G1010,0,0,UNIT
"",PRINTER CANON G1020,0,0,UNIT
"",PRINTER CANON G1730,1,1,UNIT
"",PRINTER CANON G1737,0,0,UNIT
"",PRINTER CANON G2010,5,5,UNIT
"",PRINTER CANON G2010 TP,1,1,PCS
"",PRINTER CANON G2020 PSC,0,0,UNIT
"",PRINTER CANON G2730,0,0,UNIT
"",PRINTER CANON G2770,0,0,UNIT
"",PRINTER CANON G3010 WIFI PSC,0,0,UNIT
"",PRINTER CANON G3730,0,0,UNIT
"",PRINTER CANON G3730 TP,0,0,UNIT
"",PRINTER CANON G4010 PSC FAX,0,0,UNIT
"",PRINTER CANON G4770,6,6,UNIT
"",PRINTER CANON IX 6770,1,1,UNIT
"",PRINTER CANON LASERJET LBP 6030,0,0,UNIT
"",PRINTER EPSON L-14150 A3 PSC WIFI DUPLEX,0,0,UNIT
"",PRINTER EPSON L11050 ECOTANK A3 WIFI,1,1,UNIT
"",PRINTER EPSON L1110,0,0,UNIT
"",PRINTER EPSON L121,11,11,UNIT
"",PRINTER EPSON L121 TP,7,7,UNIT
"",PRINTER EPSON L1210 ECOTANK (Print Only),0,0,UNIT
"",PRINTER EPSON L1210 TP,0,0,UNIT
"",PRINTER EPSON L1251,0,0,UNIT
"",PRINTER EPSON L1300,0,0,PCS
"",PRINTER EPSON L14150 A3 PSC WIFI,0,0,UNIT
"",PRINTER EPSON L1455 A3 PSC WIFI DUPLEX,0,0,PCS
"",PRINTER EPSON L1800 A3,0,0,UNIT
"",PRINTER EPSON L18050,0,0,UNIT
"",PRINTER EPSON L3210,0,0,UNIT
"",PRINTER EPSON L3210 TP,0,0,UNIT
"","PRINTER EPSON L3211 PRINT, SCAN COPY",8,8,UNIT
"","PRINTER EPSON L3211 PRINT, SCAN COPY TP",8,8,UNIT
"",PRINTER EPSON L3250 TP,0,0,UNIT
"","PRINTER EPSON L3250 WIFI (PRINT, SCAN, COPY)",0,0,UNIT
"",PRINTER EPSON L3251 WIFI TKDN,5,5,UNIT
"",PRINTER EPSON L3251 WIFI TP,1,1,UNIT
"",PRINTER EPSON L4150 PSC WIFI,0,0,UNIT
"",PRINTER EPSON L4260 A4 WI-FI #,0,0,UNIT
"",PRINTER EPSON L5190,0,0,PCS
"",PRINTER EPSON L5290,0,0,UNIT
"",PRINTER EPSON L5290 TP,1,1,PCS
"",PRINTER EPSON L805,0,0,UNIT
"",PRINTER EPSON L8050,0,0,UNIT
"",PRINTER EPSON LQ 2190 @,0,0,UNIT
"",PRINTER EPSON LQ 310 dot matrix,0,0,UNIT
"",PRINTER EPSON LQ2190 dot matrix,0,0,UNIT
"",PRINTER EPSON LX 310,2,2,PCS
"",PRINTER EPSON M1120 EcoTank Monochrome Wi-Fi,0,0,UNIT
"",PRINTER EPSON M1120 ECOTANK MONOCROE WIFI,0,0,UNIT
"",PRINTER EPSON PLQ 35 PASSBOOK,0,0,UNIT
"",Printer EPSON PLQ30 PASSBOOK,0,0,UNIT
"",PRINTER EPSON TMT 82X - 441 USB SERIAL,1,1,UNIT
"",PRINTER EPSON TMU 220B USB AUTO CUTTER,0,0,Buah
"",PRINTER EPSON WF - C5390,0,0,UNIT
"",PRINTER EPSON WF 100 #,0,0,UNIT
"",PRINTER HP 419,0,0,PCS
"",PRINTER HP COLOR 150A,0,0,UNIT
"",PRINTER HP COLOUR LASER 150A,0,0,UNIT
"",PRINTER HP DESJET 2337 PSC PALM,0,0,PCS
"",PRINTER HP DESKJET 2337,0,0,UNIT
"","PRINTER HP INKTANK SMART 580 ( PRINT,SCAN,COPY,WIFI )",0,0,UNIT
"",PRINTER HP LASERJET M183FW COLOUR,0,0,UNIT
"",PRINTER HP MFP 179FNW,0,0,UNIT
"",Printer id card Hiti cse200e,0,0,UNIT
"",PRINTER LABEL THERMAL STIKER BP-ECO80BT,0,0,UNIT
"",PRINTER LABEL THERMAL STIKER BP-ECO80BT TP,0,0,UNIT
"",PRINTER LASERJET BROTHER HL - L3230CDN,0,0,UNIT
"",PRINTER THERMAL BLUE PRINT LITE 80D BT,0,0,UNIT
"",PRINTER THERMAL BP - ECO80 BATERAI,2,2,UNIT
"",PRINTER THERMAL BP-ECO58D LISTRIK,19,19,PCS
"",PRINTER THERMAL BP-ECO58D LISTRIK TP,0,0,PCS
"",Printer Thermal Label ZEBRA ZD230t  (ZD23042 30PG00EZ),0,0,UNIT
"",PRINTER THERMAL MATRIX,0,0,PCS
"",PRINTER THERMAL STIKER BP ECO 80 BT,0,0,UNIT
"",PROC AMD RYZEN 3 3200G BOX,0,0,PCS
"",PROC AMD RYZEN 5 4500 BOX,0,0,PCS
"",PROC AMD RYZEN 5 4600G INCLUD FAN,0,0,PCS
"",PROC AMD RYZEN 5 5500 BOX INCLUDE FAN,0,0,PCS
"",PROC AMD RYZEN 5 5500GT,0,0,PCS
"",PROC AMD RYZEN 5 PRO 4650G,0,0,PCS
"",PROC AMD RYZEN R7 5800X BOX,0,0,UNIT
"",PROC I5 - 2400,0,0,PCS
"",PROC I7 12700 ALDER LAKE INCLUDE FAN,0,0,PCS
"",PROC INTEL CORE - I3 12100 ALDER LAKE,0,0,PCS
"",PROC INTEL CORE - i3 14100 RAPTOR LAKE,0,0,PCS
"",PROC INTEL CORE - i3 6100,1,1,PCS
"",PROC INTEL CORE - i5 14400 Raptor Lake (BX8071514400),0,0,PCS
"",PROC INTEL CORE - i5 6500 I5 GEN 6,0,0,PCS
"",PROC INTEL CORE - i7 14700K Raptor Lake (BX8071514700K),0,0,PCS
"",PROC INTEL CORE I3 10105,0,0,PCS
"",PROC INTEL CORE I3 GEN 2,9,9,PCS
"",PROC INTEL CORE i5 - 11400 ROCKET LAKE include Fan,0,0,PCS
"",PROC INTEL CORE I5 12400 ALDER LAKE,1,1,PCS
"",PROC INTEL CORE i7 11700 ROCKET LAKE include fan,0,0,PCS
"",PROC INTEL CORE I7 14700,0,0,PCS
"",PROC INTEL CORE ULTRA 7 265KF Arrow Lake,0,0,PCS
"",PROC INTEL G7400,0,0,PCS
"",PROC INTEL I3 13100F RAPTOR LAKE,0,0,PCS
"",PROC INTEL I5 - 7500,0,0,PCS
"",PROC INTEL i5 10400F COMET LAKE,0,0,UNIT
"",PROC INTEL I5 11400F ROCKET LAKE INCLUD FAN,0,0,UNIT
"",PROC INTEL i5-12600 ALDER LAKE,0,0,PCS
"",PROC INTEL i7 10700 COMET LAKE INCLUD FAN,0,0,UNIT
"",PROC INTEL I7 10700F COMET LAKE,0,0,PCS
"",PROC INTEL I7 12700F ALDER LAKE,0,0,PCS
"",PROC INTEL I7 13700 RAPTOR LAKE INCLUD FAN,0,0,PCS
"",PROC INTEL I7 4790,0,0,PCS
"",PROC INTEL I7 7700,0,0,PCS
"",PROC RYZEN 5 5600G,0,0,PCS
"",PROCESSOR  AMD RYZEN 5 3400G,0,0,PCS
"",PROCESSOR  AMD RYZEN R5 3600XT GEN3,0,0,PCS
"",PROCESSOR  CORE 2 DUO 3.0 GHZ E8400 FAN,6,6,PCS
"",PROCESSOR  I5 10400 COMET LAKE #,1,1,PCS
"",PROCESSOR  INTEL I3 - 4130,0,0,PCS
"",PROCESSOR  INTEL I3 10100 COMET LAKE,0,0,PCS
"",PROCESSOR  INTEL I5 GEN 4,0,0,PCS
"",PROCESSOR  INTEL i7 10700KF COMET LAKE,0,0,PCS
"",PROCESSOR  INTEL I7 9700 (BOX),0,0,PCS
"",PROCESSOR AMD RYZEN R5 3600 TRAY INCLUD FAN ORI,0,0,PCS
"","PROCESSOR CORE I5-4570 3,2GHZ",0,0,PCS
"",PROCESSOR INTEL CORE I5 4590,1,1,PCS
"","PROCESSOR INTEL I3 - 4150 3,5GHZ",0,0,PCS
"",PROCESSOR INTEL I3 - 4170,1,1,PCS
"","PROCESSOR INTEL I3-4160 3,6 GHZ",2,2,PCS
"",PROCESSOR INTEL I5 - 4670,0,0,PCS
"",PROJECTOR ACER BS 020P DLP 4000 LUMENS + TAS,0,0,PCS
"",PROJECTOR ACER BS 021 #,0,0,UNIT
"",PROJECTOR ACER BS 021 TP,2,2,UNIT
"",PROJECTOR ACER BS-120PV DLP XGA 4000 LUMENS,0,0,UNIT
"",PROJECTOR ACER X1 DLP XGA 4000 LUMENS,0,0,UNIT
"",PROJECTOR ACER X1123H,0,0,UNIT
"",PROJECTOR BENQ MS550 SVGA 3600 LUMENS,0,0,UNIT
"",PROJECTOR EPSON CO FH02,0,0,UNIT
"",PROJECTOR EPSON EB - 972 XGA 3LCD 4100 LUMENS,0,0,PCS
"",PROJECTOR EPSON EB - W53 4000 LUMENS WXGA #,0,0,UNIT
"",PROJECTOR EPSON EB - X06 3600 LUMENS,0,0,UNIT
"",PROJECTOR EPSON EB - X51 XGA,0,0,UNIT
"",PROJECTOR EPSON EB 972,0,0,UNIT
"",PROJECTOR EPSON EB E500 3300 LUMENS,0,0,UNIT
"",PROJECTOR EPSON EB E600 XGA 3LCD 3.400 LUMENS TKDN,0,0,UNIT
"",PROJECTOR EPSON EB S400,0,0,UNIT
"",PROJECTOR EPSON EB X500 + TAS,0,0,UNIT
"",PROJECTOR EPSON EB X600 XGA 3LCD TKDN #,0,0,UNIT
"",PROJECTOR EPSON EB X600 XGA 3LCD TKDN TP,0,0,UNIT
"",PROJECTOR EPSON EB-E01 XVGA 3LCD,2,2,UNIT
"",PROJECTOR EPSON EB-E01 XVGA 3LCD TP,0,0,UNIT
"",PROJECTOR EPSON EB-S41,0,0,UNIT
"",Projector EPSON EB-W53 4000 lumens WXGA,0,0,PCS
"",PROJECTOR EPSON FH 52,0,0,UNIT
"",PROJECTOR INFOCUS IN 114XV 3800 XGA LUMENS,0,0,PCS
"",PROJECTOR PORTABLE VIEW SONIC M1 MINI PLUS,0,0,UNIT
"",PROJECTOR VIEW SONIC PA500S-SVGA 3600 LUMENS + TAS,0,0,UNIT
"",PROJECTOR VIEW SONIC PA503SE SVGA 4000 LEMENS,0,0,UNIT
"",PROJECTOR VIEW SONIC SP3 SVGA 4800 ANSI LUMENS PORT HDMI #,2,2,UNIT
"",PROJECTOR VIEW SONIC SP3 SVGA 4800 ANSI LUMENS PORT HDMI TP,0,0,PCS
"",Projector Xiaomi Smart L1 200 ISO Lumens,0,0,UNIT
"",PRONTO FILM ARROW SIGN HERE ( PEMBATAS KERTAS ),25,25,PCS
"",PS 3 500GB SLIM 25 CFW + 2 STICK,0,0,UNIT
"",PSU AEROCOOL LUX 550W BRONZE (dus putih),0,0,PCS
"",PSU AEROCOOL LUX 650W 80 PLUS BRONZE,0,0,PCS
"",PSU AEROCOOL LUX 750W 80 PLUS BRONZE,2,2,PCS
"",PSU AEROCOOL LUX RGB 550W BRONZE,1,1,PCS
"",PSU AEROCOOL LUX RGB MODULAR 650W #,0,0,PCS
"",PSU AEROCOOL UNITED 500 W,0,0,PCS
"",PSU CANON 2770,0,0,PCS
"",PSU CCTV BOX 30A,8,8,PCS
"",PSU CCTV JARING 30A,58,58,PCS
"",PSU CCTV SN 120 20A (JARING),78,78,PCS
"",PSU COOLER MASTER MWE BRONZE 550W V2 230V,0,0,PCS
"",PSU COOLER MASTER MWE BRONZE 650W V2,0,0,PCS
"",PSU COOLER MASTER MWE BRONZE 750W V2,0,0,PCS
"",PSU CORSAIR 650 CXM 80+ BRONZE,0,0,UNIT
"",PSU CORSAIR 750RM 750WATT GOLD,0,0,PCS
"",PSU Corsair CX750 750Watt 80 PLUS BRONZE ATX,0,0,PCS
"",PSU CPU GAMING BIONIC 500 WATT,0,0,PCS
"",PSU CPU MAGIX,6,6,UNIT
"",PSU CPU MURAGO,0,0,PCS
"",PSU DARKFLASH AIGO ID500W 500W BLACK,2,2,UNIT
"",PSU DATAFAST 500W,1,1,PCS
"",PSU DEEPCOOL GAMER STORM PF600X 600W 80+ 230V EU BRONZE,0,0,PCS
"",PSU DIGITAL ALLIANS 550W 80Plus,0,0,PCS
"",PSU DIGITAL ALLIANS 600W 80PLUS,0,0,PCS
"",PSU EYOTA 500 W,2,2,UNIT
"",PSU G1010,1,1,PCS
"",PSU HIK C8,15,15,PCS
"",PSU LUX 750W 80 PLUS BRONZE,0,0,PCS
"",PSU MSI MAG A550BN 550W 80 PLUS BRONZE,0,0,PCS
"",PSU MSI MAG A650BN 650W 80+ BRONZE,0,0,PCS
"",PSU PC COOLER KF450 450WATT ATX80 PLUS,0,0,PCS
"",PSU PC COOLER KF550 550 WATT ATX 80 PLUS 230V EU,0,0,PCS
"",PSU PC COOLER PLUSES HW400 (400WATT),0,0,PCS
"",PSU PC COOLER PLUSES HW500-NP 500 WATT,6,6,PCS
"",PSU PCCOOLER KF650 650Watt ATX 80 Plus 230V EU,1,1,PCS
"",PSU PCCOOLER KF750 750W ATX 80 PLUS 230V,2,2,PCS
"",PSU PRINTER G3770 / G2770,0,0,PCS
"",PSU SANURPRO ATX 500 W,0,0,UNIT
"",PSU SIMBADDA 380 BOX,0,0,PCS
"",PSU SIMBADDA 380W,0,0,PCS
"",PSU SIMBADDA 400W BOX,5,5,PCS
"",PSU SIMBADDA 450W BOX,0,0,PCS
"",PSU SIMBADDA 480W BOX,1,1,UNIT
"",PSU SIMBADDA COPOTAN,1,1,UNIT
"",PSU SMILE,0,0,PCS
"",PSU TT LITE POWER 650,0,0,PCS
"",PSU TT LITEPOWER 550,0,0,PCS
"",PSU TT TR2 S 700W,0,0,UNIT
"",PSU VARRO CHRONOS 500 W,0,0,PCS
